,open,high,low,close,volume,SMA,EMA,WMA,DEMA,TEMA,TRIMA,KAMA,T3,FAMA,MAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,FastD,FastK,FastD,FastK,RSI,CMO,APO,WILLR,ADX,ADXR,CCI,Aroon Down,Aroon Up,AROONOSC,MFI,DX,MINUS_DI,PLUS_DI,MINUS_DM,PLUS_DM,ULTOSC,MOM,ROC,ROCR,TRIX,BOP,TRANGE,SAR,ATR,NATR,Chaikin A/D,ADOSC,OBV,target1d,target1w,target1m
2012-09-04,665.76,675.14,664.5,674.97,13139000,20.4793,20.3814,20.5297,20.7286,20.6586,20.5217,20.3514,20.5504,12.1691,16.7649,0.7951,0.0267,0.7684,52.8861,51.1521,51.1521,86.7777,18.9221,50.5369,69.4599,38.9198,0.7951,-18.0098,42.2262,41.8344,49.8572,20,50,30,67.5191,26.0037,20.1046,34.2349,0.6908,1.1763,62.0543,0.3011,1.4764,1.0148,0.4748,0.8656,0.3263,19.67,0.3436,1.6601,76067431058.5104,144160811.5146,94952885709,-0.01441545550172603,0.001051898602900755,-0.08781131013230214
2012-09-05,675.57,676.35,669.6,670.23,12013400,20.5228,20.4123,20.5428,20.7217,20.6335,20.5435,20.36,20.6172,12.1923,16.8028,0.76,-0.0232,0.7832,52.7848,61.39,61.39,63.5651,22.1618,9.7193,64.1036,28.2072,0.76,-32.4786,40.7638,42.3559,44.0233,10,40,30,63.3979,27.6023,18.8434,33.2117,0.6217,1.0957,59.1773,0.4344,2.1596,1.0216,0.4504,-0.7911,0.207,19.7787,0.3299,1.6054,75793845622.7328,87266693.2325,94616510173,0.007072199095832787,0.006818554824463149,-0.0711397579935247
2012-09-06,673.17,678.29,670.8,676.27,13971300,20.5455,20.4712,20.5817,20.7726,20.6939,20.549,20.3683,20.6735,12.2155,16.8421,0.7081,-0.0792,0.7873,64.2632,80.2473,80.2473,90.3992,43.9711,71.6573,67.637,35.274,0.7081,-18.1675,39.716,42.9846,71.9506,0,30,30,61.674,30.2853,17.3955,32.5093,0.5595,1.0457,57.7866,0.2269,1.1063,1.0111,0.4287,0.4139,0.2471,19.8776,0.3216,1.5511,75974036401.1948,113391920.4248,95007706964,-0.008931343989826495,-0.0041462729383234115,-0.08185488044715868
2012-09-07,678.05,682.48,675.77,680.44,11773800,20.6001,20.5427,20.6397,20.8478,20.7864,20.5667,20.4059,20.7246,12.2389,16.8823,0.6805,-0.1016,0.7821,74.5323,81.9596,81.9596,91.9144,60.4588,100.0,69.9092,39.8183,0.6805,-7.5752,39.3422,43.0502,119.0777,10,100,90,60.7479,35.9789,16.2412,34.4957,0.5036,1.0696,56.9658,0.5461,2.6878,1.0269,0.4115,0.3562,0.2057,19.9676,0.3101,1.4861,76103250036.8603,154884586.4948,95337373693,-0.0061283875139616605,-0.024354829228146496,-0.08903062724119692
2012-09-10,680.45,683.29,662.1,662.74,17428500,20.5986,20.5025,20.5891,20.7193,20.5967,20.5806,20.4055,20.7597,12.2622,16.9167,0.597,-0.1647,0.7616,74.6616,61.778,61.778,3.0203,57.2191,0.0,52.5192,5.0384,0.597,-78.9171,35.8998,41.9827,-51.8357,0,100,100,59.7841,4.9173,25.3578,27.9806,0.8724,0.9626,46.2294,-0.0148,-0.0727,0.9993,0.3794,-0.8358,0.6498,20.0635,0.344,1.6929,75644729514.2087,11885548.453,94849375206,0.02670730603253168,0.003772218366176781,-0.06338835742523462
2012-09-11,665.11,670.1,656.5,660.59,17999400,20.5523,20.4577,20.5267,20.5983,20.4358,20.5778,20.3981,20.7739,12.2857,16.9501,0.5357,-0.1932,0.729,60.1571,36.7339,36.7339,15.2669,33.3333,0.0,50.8132,1.6265,0.5357,-84.7331,32.8062,40.6511,-129.2155,100,90,-10,46.4312,4.964,27.2355,24.6594,0.9569,0.8663,48.2379,-0.4627,-2.2333,0.9777,0.3377,-0.3324,0.417,20.9518,0.3513,1.7345,75443877185.6868,-111602121.4987,94345391503,0.00325466628317107,0.021768419140465334,-0.05887161476861591
2012-09-12,666.85,669.9,656.0,669.79,25436900,20.537,20.4722,20.5241,20.5992,20.4551,20.5752,20.3998,20.7745,12.3092,16.986,0.4937,-0.1954,0.6891,40.4838,22.9395,22.9395,50.5313,11.486,34.458,57.3933,14.7866,0.4937,-49.4687,30.1099,39.5623,-68.5239,100,80,-20,59.1254,5.8438,24.4276,21.7302,0.8765,0.7797,51.1206,-0.1536,-0.7424,0.9926,0.301,0.2115,0.4262,20.9518,0.3588,1.7471,76144838330.735,71058934.3545,95057625415,-0.013735648486839058,0.0006569223189358674,-0.05940667970557931
2012-09-13,677.37,685.5,674.77,682.98,21370000,20.5661,20.5577,20.5978,20.7315,20.6519,20.5842,20.4101,20.7759,12.3328,17.0255,0.436,-0.2097,0.6457,37.364,52.4186,52.4186,91.4576,36.0372,73.6535,64.878,29.7561,0.436,-8.5424,29.086,38.0534,132.7437,90,100,10,62.9031,19.8705,21.2567,31.7992,0.7888,1.1801,52.8131,0.2917,1.4127,1.0141,0.2805,0.5228,0.4817,20.115,0.3711,1.772,76462142320.0854,240284368.8737,95655986013,-0.019312424961199528,-0.009824592228176573,-0.07509736741925087
2012-09-14,689.955,696.98,687.89,691.28,21445500,20.6502,20.6739,20.7125,20.9112,20.898,20.6014,20.4718,20.7899,12.3564,17.0673,0.3908,-0.2089,0.5996,50.4616,76.0266,76.0266,86.0908,69.3705,100.0,68.72,37.4401,0.3908,-13.9092,29.4924,36.7606,179.5629,80,100,20,71.8427,33.1501,18.8358,37.5167,0.71,1.4141,55.319,0.8405,4.1291,1.0413,0.2765,0.1458,0.4293,20.115,0.3769,1.7782,76309546464.8403,239115695.5196,96256460613,-0.012006712186089508,-0.015681055433398795,-0.08744647610230288
2012-09-17,699.35,699.8,694.61,699.781,14215400,20.7561,20.8164,20.8593,21.1271,21.1764,20.6394,20.5683,20.8252,12.3802,17.1112,0.3648,-0.187,0.5518,73.649,92.5017,92.5017,99.9566,91.2178,100.0,72.1829,44.3658,0.3648,-0.0434,30.1475,36.1868,161.6218,70,100,30,79.3369,36.0431,17.4889,37.2007,0.639,1.3592,57.0839,1.0591,5.1923,1.0519,0.2878,0.083,0.2612,20.1401,0.3654,1.7027,76704663765.9984,342618952.6506,96654492211,-0.012148086329866026,-0.0529322745258873,-0.09065836311646061
2012-09-18,699.88,702.33,696.42,701.91,13339400,20.8387,20.9448,20.9987,21.3041,21.3842,20.7223,20.6419,20.8828,12.4041,17.1553,0.3674,-0.1408,0.5082,87.8584,95.047,95.047,99.0935,100.0,100.0,73.0142,46.0285,0.3674,-0.9065,31.0015,35.8827,129.2398,60,100,40,79.4301,38.688,16.5754,37.4937,0.5751,1.3008,58.2245,0.8261,3.9913,1.0399,0.3065,0.3435,0.1812,20.1797,0.3469,1.612,77025080536.9936,455764807.4616,97027995784,-0.00303315239845567,-0.0588679460329671,-0.076648003305267
2012-09-19,700.26,703.99,699.57,702.1,11674100,20.9364,21.051,21.1241,21.4318,21.5149,20.8529,20.74,20.9584,12.4281,17.199,0.3766,-0.0948,0.4714,95.0253,97.5273,97.5273,93.5318,100.0,100.0,73.094,46.1879,0.3766,-3.9383,31.9496,35.8328,103.859,50,100,50,79.4517,40.4824,15.8859,37.4963,0.5176,1.2216,67.3141,0.9772,4.7551,1.0476,0.3258,0.4163,0.1355,20.2339,0.3258,1.5133,77072410871.8044,475678235.7367,97354870910,-0.0002706167212648548,-0.046019085600341916,-0.05262783079333434
2012-09-20,699.16,700.06,693.62,698.7,12020300,21.0052,21.1188,21.2128,21.486,21.5428,21.0001,20.7864,21.043,12.4521,17.2413,0.3582,-0.0774,0.4356,93.0545,86.5894,86.5894,67.1429,69.0909,7.2728,69.0381,38.0763,0.3582,-11.0231,31.3364,35.3393,64.2628,40,90,50,71.8919,25.8174,20.3072,34.442,0.6483,1.0995,72.0982,0.6878,3.3167,1.0332,0.3385,-0.0714,0.26,20.3016,0.3192,1.49,77266826352.7483,502440633.4463,97018302174,0.004866180048661768,-0.02249892657793048,-0.06102476026907118
2012-09-21,702.41,705.07,699.3617,700.095,20413900,21.0655,21.1822,21.2968,21.5343,21.5686,21.1493,20.8268,21.1307,12.4763,17.2835,0.3528,-0.0556,0.4084,85.5083,72.4083,72.4083,56.5502,42.0357,18.8343,69.802,39.604,0.3528,-10.1386,31.4445,33.6721,69.8101,30,100,70,73.3713,32.4178,19.0145,37.2562,0.5834,1.1431,65.4057,0.6027,2.8886,1.0289,0.3456,-0.4055,0.1953,20.3658,0.3068,1.4293,76842091784.8917,332569648.787,97589891945,-0.0019925867203736377,-0.01259114834415337,-0.04460108985209153
2012-09-24,686.86,695.12,683.0,690.79,22848800,21.1515,21.1821,21.3179,21.4702,21.4458,21.2783,20.872,21.2095,12.5005,17.3225,0.3257,-0.0594,0.3851,70.6648,52.9966,52.9966,35.2968,8.7024,0.0,59.0116,18.0232,0.3257,-29.1013,28.31,30.5581,3.9155,20,90,70,70.9537,0.0995,31.2503,31.3125,1.0268,1.0288,58.6053,0.8601,4.2324,1.0423,0.3386,0.3243,0.5242,20.441,0.3286,1.5512,77024731550.3565,290956021.4573,96950124906,0.013470084975173446,0.01301553294054631,-0.040764921321964666
2012-09-25,688.26,692.78,673.0,673.54,18528200,21.1912,21.0859,21.2273,21.2428,21.1156,21.3405,20.8656,21.2617,12.5248,17.3558,0.2781,-0.0831,0.3611,52.194,31.1769,31.1769,1.6838,6.2781,0.0,44.7593,-10.4814,0.2781,-64.2551,26.8923,28.5011,-77.3635,10,80,70,70.5716,14.1324,34.536,25.9832,1.2307,0.9259,47.7896,0.3971,1.9604,1.0196,0.3069,-0.7442,0.6065,20.5118,0.3564,1.7255,76534267687.5648,91425033.8017,96431334788,0.02561095109421861,0.042120735219883014,-0.015319060486385344
2012-09-26,668.74,672.69,661.2,665.18,20589400,21.1771,20.9605,21.0828,20.9864,20.775,21.3227,20.8606,21.2764,12.5491,17.3862,0.2843,-0.06,0.3443,33.1748,15.351,15.351,9.0723,-0.0,0.0,39.6081,-20.7837,0.2843,-90.9277,26.9654,28.0257,-175.7568,0,70,70,58.517,27.624,40.9825,23.2413,1.4695,0.8334,42.0769,-0.1414,-0.6883,0.9931,0.2554,-0.3098,0.3784,21.6197,0.3586,1.758,76357152080.0134,-54867612.0785,95854831012,0.012568026699539995,0.05550377341471493,0.015785200998226046
2012-09-27,664.29,682.17,660.35,681.32,21217500,21.172,20.948,21.0308,20.9589,20.7737,21.2541,20.8608,21.2659,12.5735,17.4213,0.3075,-0.0276,0.335,21.9146,19.2159,19.2159,46.8918,13.2006,39.6017,51.5654,3.1309,0.3075,-53.1082,25.4615,27.4769,-103.1131,100,60,-40,58.4346,11.9258,33.9447,26.711,1.3225,1.0407,49.8163,-0.0509,-0.2431,0.9976,0.2105,0.7805,0.6691,21.6062,0.3896,1.865,76904956972.2778,64574917.7891,96448921606,-0.02368930898843436,0.02550930546586038,-0.009569658897434531
2012-09-28,678.75,681.11,666.75,667.105,19111100,21.0978,20.8584,20.9006,20.7941,20.581,21.1357,20.8365,21.2294,12.5979,17.4516,0.3027,-0.0255,0.3281,19.8992,25.1306,25.1306,19.4277,19.3641,18.4906,43.196,-13.6081,0.3027,-84.8949,24.1079,27.1277,-91.3493,90,50,-40,46.9844,11.9258,30.1086,23.6924,1.1903,0.9366,45.7651,-0.7413,-3.4971,0.965,0.1594,-0.8109,0.4468,21.579,0.3953,1.9326,76396303091.875,-54277092.6468,95913810271,0.021308489668043308,0.04945248499111835,0.009535230585889762
2012-10-01,671.5,676.75,656.5,659.39,19414100,20.974,20.7422,20.7408,20.5944,20.3518,20.9762,20.7528,21.1654,12.6223,17.4793,0.2462,-0.0684,0.3147,23.0361,24.7618,24.7618,7.9658,19.3641,0.0,39.3449,-21.3101,0.2462,-94.0498,24.1318,27.5667,-102.0083,100,40,-60,37.7331,24.3472,33.156,20.1721,1.3856,0.843,41.4803,-1.2385,-5.7719,0.9423,0.1014,-0.598,0.6209,21.5524,0.4179,2.0668,76007867308.5907,-221557292.2659,95370214928,0.011700207767785426,0.04761976978722755,0.006791125130802811
2012-10-02,661.81,666.35,650.65,661.31,22428300,20.8495,20.6577,20.6142,20.4678,20.2347,20.8133,20.6876,21.0804,12.6467,17.5073,0.1719,-0.12,0.2919,23.4322,20.4044,20.4044,33.8198,10.144,11.9414,40.8042,-18.3915,0.1719,-80.4116,24.7744,28.362,-104.1968,100,30,-70,28.8158,30.5579,33.6218,17.883,1.4264,0.7587,43.4134,-1.2449,-5.7842,0.9422,0.046,-0.0318,0.4814,21.5098,0.4242,2.0921,76232664812.6512,-198322050.6121,95998207955,-0.0029033282424278466,0.0184935960442153,0.005942749996219721
2012-10-03,664.86,671.86,662.63,671.45,15152900,20.7555,20.6452,20.5668,20.4795,20.3087,20.6859,20.6804,20.989,12.6711,17.5381,0.1045,-0.1592,0.2637,27.0304,35.9252,35.9252,65.9898,27.9365,71.8682,48.1276,-3.7448,0.1045,-61.7788,24.3199,27.8281,-49.01,90,20,-70,29.8791,20.2286,30.9957,20.5656,1.2837,0.8518,46.0911,-0.9398,-4.3655,0.9563,0.0054,0.714,0.3235,21.4474,0.4142,2.0116,76619252944.7202,-47782132.4034,96422489579,-0.015101645692158909,-0.009337999851068724,0.005242385881301633
2012-10-04,671.25,674.25,665.55,666.8,13240200,20.6577,20.609,20.5106,20.4438,20.3045,20.5814,20.6627,20.8972,12.6956,17.5672,0.0242,-0.203,0.2272,35.7576,50.9433,50.9433,53.0204,50.4383,67.5054,45.2737,-9.4526,0.0242,-70.3234,23.4691,27.4568,-39.2035,80,10,-70,36.5717,15.8126,28.9255,21.0268,1.1554,0.8399,48.2204,-0.9782,-4.5656,0.9543,-0.0276,-0.5115,0.2668,21.3876,0.3994,1.9536,76355057425.6748,-65916000.7958,96051763609,0.006973605278944348,0.02177564487102594,0.005143971205758944
2012-10-05,665.2,666.0,651.28,652.59,21214500,20.512,20.5002,20.3929,20.276,20.1137,20.4798,20.5873,20.799,12.7201,17.5916,-0.0777,-0.2601,0.1824,43.0054,42.1477,42.1477,7.433,46.4578,0.0,37.6858,-24.6283,-0.0777,-95.6375,24.3529,26.3315,-124.559,70,0,-70,25.6511,32.3073,36.293,18.5687,1.4774,0.7559,43.8968,-1.4567,-6.7855,0.9321,-0.0662,-0.8567,0.4759,21.3301,0.4071,2.0343,75866777548.8527,-222703816.7819,95457757015,0.021774774360624468,0.022242142846197438,0.03628618274873956
2012-10-08,646.88,647.56,636.11,638.17,22785500,20.3507,20.3307,20.2213,20.0087,19.7959,20.3903,20.4588,20.6845,12.7446,17.6114,-0.2021,-0.3311,0.129,38.3475,21.9515,21.9515,5.4012,22.5018,0.0,31.6961,-36.6078,-0.2021,-96.3649,26.4206,26.6564,-206.8209,100,0,-100,25.8825,45.0291,43.0514,16.3179,1.7948,0.6803,33.1518,-1.6135,-7.6174,0.9238,-0.1168,-0.7607,0.5053,21.2749,0.4169,2.1305,75458349541.2062,-396552851.5018,94819762378,0.022595860037294253,0.033251328016045925,0.06623626933262312
2012-10-09,638.65,640.49,623.55,635.85,29949900,20.2351,20.1792,20.0661,19.7917,19.564,20.3068,20.3689,20.5526,12.769,17.6302,-0.3316,-0.3922,0.0606,25.488,12.3648,12.3648,24.2604,-0.0,0.0,30.8204,-38.3592,-0.3316,-79.0174,29.0917,28.0286,-174.7566,100,0,-100,24.6611,53.1321,46.8324,14.3336,2.0005,0.6123,40.3005,-1.1557,-5.5958,0.944,-0.1711,-0.1653,0.5194,21.1864,0.4272,2.1908,75837550307.0308,-310967862.8064,93981164340,0.0036486592749861387,0.040040890147047134,0.042289848234646515
2012-10-10,639.74,644.98,637.0,640.91,18227000,20.1607,20.0834,19.9602,19.688,19.4952,20.2046,20.3325,20.4118,12.7934,17.6504,-0.4188,-0.3988,-0.0201,18.539,21.3007,21.3007,34.2406,10.0117,30.0351,35.1615,-29.6771,-0.4188,-70.3855,30.6488,28.0551,-93.9359,90,10,-80,33.823,44.6622,43.6535,16.6988,1.8004,0.6887,44.4501,-0.7442,-3.6486,0.9635,-0.2173,0.1466,0.28,21.0625,0.4124,2.0987,75827317595.0315,-250941879.1757,94491520850,-0.007895024262376848,0.04765099623972177,0.030706339423632125
2012-10-11,646.5,647.2,628.1,628.1,19502900,19.9975,19.9336,19.7963,19.4875,19.2883,20.0565,20.1332,20.2609,12.8178,17.6665,-0.4853,-0.3776,-0.1076,18.9129,23.0732,23.0732,10.7185,10.0117,0.0,29.8862,-40.2276,-0.4853,-92.0952,32.651,28.3795,-97.7821,80,0,-80,23.4021,50.6713,44.0546,14.4231,1.8933,0.6198,35.9034,-1.6319,-7.8113,0.9219,-0.2653,-0.9634,0.5857,20.9459,0.4298,2.2314,75281235849.0315,-377326179.6744,93945439104,0.02039484158573467,0.06161439261264119,0.06637478108581427
2012-10-12,629.56,635.38,625.3,629.714,16429100,19.8828,19.82,19.6711,19.3621,19.1895,19.8998,20.0233,20.1052,12.8421,17.683,-0.521,-0.3281,-0.1929,22.6393,23.5439,23.5439,25.6726,19.1255,27.3414,31.3285,-37.3429,-0.521,-88.4135,34.6335,29.3826,-94.4435,70,0,-70,23.8541,52.4754,42.8501,13.3559,1.7898,0.5579,32.2457,-1.1465,-5.605,0.944,-0.3073,0.0153,0.3091,20.8364,0.4177,2.1632,75224099032.9079,-412906364.1292,94405454364,-0.0025630683135519183,0.03632760268947487,0.08458760643720793
2012-10-15,632.35,635.13,623.85,634.76,15446500,19.8073,19.7552,19.5949,19.3276,19.2111,19.7544,19.9825,19.9547,12.8664,17.7008,-0.5861,-0.309,-0.2771,24.8491,27.9302,27.9302,47.3996,42.4471,100.0,35.9085,-28.183,-0.5861,-77.8895,36.5156,30.645,-74.5809,60,0,-60,32.2258,53.4548,40.3228,12.2305,1.6553,0.5021,39.6555,-0.7552,-3.7353,0.9626,-0.3363,0.2137,0.3459,20.7334,0.4105,2.1091,75628228078.3425,-261338437.4834,94837956796,-0.007949461213686962,0.005372109143613284,0.0890415275064591
2012-10-16,635.34,650.3,631.0,649.7925,19634700,19.772,19.7861,19.6163,19.4614,19.4503,19.645,19.9813,19.8267,12.8907,17.723,-0.6151,-0.258,-0.357,36.1751,57.0512,57.0512,98.0813,75.7805,100.0,47.4989,-5.0022,-0.6151,-48.2396,35.2437,29.7818,-6.4781,50,20,-30,43.0402,23.7965,34.7557,21.394,1.4898,0.917,50.5506,-0.3532,-1.7416,0.9826,-0.3401,0.7488,0.5918,20.6366,0.4286,2.1513,76149087339.8909,-9847389.9553,95387728945,-0.02313430825994456,-0.021456849686630725,0.07692994302027174
2012-10-17,648.87,652.79,644.0,644.6136,13894200,19.6897,19.7824,19.6151,19.5137,19.5505,19.5654,19.9661,19.7243,12.9149,17.7434,-0.634,-0.2038,-0.4302,52.4636,72.4093,72.4093,71.7471,94.1799,82.5398,44.4237,-11.1527,-0.634,-58.4544,33.6775,28.5733,32.4538,40,10,-30,42.5083,19.5815,32.486,21.8468,1.3408,0.9017,49.8707,-0.8229,-3.9968,0.96,-0.3323,-0.4842,0.2695,20.5456,0.4127,2.0881,75814364188.2611,-12572292.3983,94998690956,0.008034115321178453,-0.0057454574337247166,0.08888487614906038
2012-10-18,639.59,642.06,630.0,632.64,17022300,19.585,19.7126,19.5622,19.4357,19.4591,19.5217,19.9153,19.6386,12.9392,17.76,-0.6634,-0.1682,-0.4952,65.3981,66.7338,66.7338,30.3732,74.7822,41.8069,38.0888,-23.8223,-0.6634,-78.5866,33.6784,29.0157,-45.2099,30,0,-30,34.7032,33.6867,39.3017,19.495,1.636,0.8115,45.2066,-1.0475,-5.123,0.9488,-0.3278,-0.5763,0.4481,20.46,0.4163,2.1458,75546410899.7225,-97801954.0783,94522066080,0.01892640364188169,-0.007176277187658011,0.10979387961557922
2012-10-19,631.05,631.77,609.62,609.84,26574500,19.4539,19.5284,19.4013,19.1512,19.0882,19.4972,19.7813,19.5484,12.9633,17.7694,-0.7346,-0.1802,-0.5544,57.7844,34.21,34.21,0.5096,41.4489,0.0,29.2607,-41.4787,-0.7346,-99.4904,35.1448,30.7827,-196.5287,100,0,-100,34.0263,48.342,47.1067,16.4042,2.0973,0.7304,38.3011,-1.3108,-6.5508,0.9345,-0.3442,-0.9576,0.7059,20.3796,0.4452,2.3809,74817105111.3589,-355829388.8741,93777979336,0.037386855568673674,0.03258887577069399,0.1457103502558048
2012-10-22,612.42,635.38,610.76,634.03,19526100,19.4412,19.5126,19.399,19.191,19.185,19.4953,19.7787,19.465,12.9874,17.7861,-0.7508,-0.1498,-0.601,43.362,29.1422,29.1422,56.5439,41.6804,83.2344,44.4411,-11.1177,-0.7508,-43.4561,35.8461,32.4689,-76.9994,90,70,-20,44.5256,42.1586,39.4053,16.0332,1.8876,0.768,50.9082,-0.1269,-0.6487,0.9935,-0.3468,0.8777,0.7831,20.2616,0.479,2.4639,75303878105.1096,-274155624.2905,94324710682,-0.0381527687964291,0.0011513650773622988,0.10419853950128552
